,user,timestamp,comment,y_label,likes,hasReplies,replies.commentText
955,Ryan Krug,1554222905948,"Everything requires energy to live.  Energy cannot be created or destroyed.  It's just the circle of life, when something--no matter what it is--dies, its energy is consumed by something else and the cycle of life continues.  Vegans seem to want a perfect world where no living being has to die.  But if nothing ever died, then nothing would ever live.",0.0,0,False,
956,AshurIX,1554222905950,So if animals and humans are the same why are they against eating meat?  Animals eat meat all the time so shouldn't we be able to?,0.0,0,True,
957,Ezekiel Wong,1554222905952,How about T-Series fans vs Pewdiepie’s fans,0.0,0,False,
958,killer snowman,1554222905954,Also if someone went a killing spree you best believe that I'm gonna do what I can to save as many people whether I know those people or not if an animal or human puts another life in danger I will do my best to protect,0.0,0,False,
959,killer snowman,1554222905956,Lmao ofc the vegans don't know what it's like to be in nature they spend most of their time in the city cuz they can't make it out with how brittle their bones are,0.0,0,False,
960,Adam P,1554222907346,"A 150 lbs guy killed a mountain lion with his bare hands, and these people are saying that they couldn't do it with a hiking pole.",0.0,0,False,
961,Lucas Bukowski,1554222907347,"""it costs more than it should to eat healthy."" white hair lady comes sprinting in. ""It actually doesn't cost a lot to eat vegan."" Why does she assume that eating vegan is healthier than eating meat. This annoys me....",0.0,0,False,
962,Selena Enriquez,1554222907349,everyone who is a meat eater just mad. it takes some real guts to become vegetarian let alone vegan. live your best life. don't criticise just cos you might've heard one or two bad things. grey shirt man was a douche,1.0,0,False,
963,jacdwis,1554222907351,It’s a good thing we have capitalism to make the vegan diet possible.,0.0,0,False,
964,*insert funny name*,1554222907353,Those are some super stereotypical vegans lmao,0.0,0,False,
965,emmahayhay,1554222907354,other animals are meat eaters so why can't humans be? Isnt that kinda how nature works?,0.0,4,True,
966,Tony Guy,1554222907357,Vegans are freaks...,0.0,0,False,
967,Jacob Dwelle,1554222907359,"If fish are of moral equivalency to humans, then how can you live without worrying about every squirrel you could run over in your car? Do you cry as if you've killed a 4 year old when you hit a squirrel? If the answer is no, then what you're saying doesn't line up with your feelings.. and you had stated in the video that you based your actions and lifestyle off of how you feel.. not sure how the person in the red bandana can have anything close to a consistent moral evaluation system, even on a personal scale. His argument is full of inconsistencies and conflicting motives.",0.0,0,False,
968,FlyGuy GbG,1554222907360,I feel like a lot vegans look alike 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️,0.0,0,False,
969,MAGNUM 0522,1554222907362,How come that all vegans look like moronic hippies and meat eaters look like normal people?,0.0,0,False,
970,jay ric,1554222907364,white girl  and white dont understand that any moutain lion or predator won't give a crap about them if it was life or death so i mean they cant be in their feelings about it,0.0,0,False,
971,Dillon Heller,1554222907366,Can we just start eating the vegans?,0.0,0,False,
972,John Lee,1554222907367,why is it that every group that goes against a certain norm of society have a high chance of dressing edgy?,0.0,0,False,
973,Louis Gedo,1554222907369,Reject the Cult of Carnism.......because ethics matters.........GO VEGAN,1.0,0,False,
974,julia hossain,1554222907371,An indian and a pakistani.,0.0,0,False,
975,Mr Jhavery,1554222907372,"My God ,that girl🤦‍♂️",0.0,0,False,
976,jenny han,1554222907374,God put CERTAIN animals on earth to eat as well as plants period.....,0.0,0,False,
977,Rafael Perez,1554222907376,"I'm just not vegan because I'm selfish but I think I should be. That said, STFU YOU ANNOYING LADY!!",0.0,0,False,
978,fred ado,1554222907378,"Listen to this blockheads! How are human being an animal? Humans are not animals and that is why we refer to humans as humans and animals as animals. Confused generation. When you guys are done with humans killing animals for food don’t forget to go and stop animals from killing animals for food, wait! And don’t forget to get into the ocean 🌊 to stop bid fishes eating small fishes.",0.0,0,False,
979,jewish kid,1554222907380,white vegans really don't deserve rights,0.0,0,False,
980,Taxi911,1554222908151,Is it weird that I could tell who the vegans were before they said anything?,0.0,0,False,
981,Cat Lady,1554222908154,"People make fun of vegans, but they make some damn good points. There's nothing wrong with eating healthy and valuing all forms of life.",1.0,0,False,
982,Roshni Ali,1554222908156,"My mother died early too. Highly diabetic, I am on a vegan diet on and off. Great video!",1.0,0,False,
983,FBI,1554222908159,9:01 IDK if I’ll ever give up chicken... as the other black vegan cries inside agreeing,0.0,0,False,
984,Rhys Moreland,1554222908161,Why do vegans look like vegans,0.0,0,False,
985,Omarr Taylor,1554222908164,Anyone else craving bacon?,0.0,0,False,
986,ThatFatGuy98,1554222908166,"I don't know which statement hurt more ""the food chain is just some diagram somebody made up"" or ""the problem is capitalism""",0.0,1,False,
987,varun johnson,1554222908169,"I think we Indians are better in this case. An average middle class home eats chicken once in a week. Atleast 20% of Indians are pure vegetarian. I think we balance things.
We drink a lot of milk. So that makes none of us Vegan.",0.0,0,False,
988,Branden Newman,1554222908171,Vegans look like such pussies lol,0.0,0,False,
989,JuazeiroMLG,1554222908173,"idk why people say it is more expensive to eat healthy.... you can literally get a tray of chicken breast for like $20 (gives at least 6 meals), then rice is very cheap, and a box of spinach and some broccoli for another maybe $8 at most? all of this can last you a good 6-8 meals.....for about $30-40..... going to mcdonalds is like $12-15 per person per meal",1.0,0,False,
990,Buccaneers Xiong,1554222908175,I could never be vegan..... YOU never tried fool!!!! Haha lmfao,1.0,0,False,
991,Buccaneers Xiong,1554222908177,Meat eaters need to stop thinking they know what and who vegans are!!! We’ve been you guys you guys never been us so quit talking like ya know wtf we are,1.0,0,False,
992,Shaquanna Stevens,1554222908179,"The logic here is confusing.  Accepting that we are animals, every animal values its own species more than another.",0.0,0,False,
993,Hyicrotai,1554222908181,It's so easy to tell who's a vegan just by the attire,0.0,0,False,
994,Savanna Rhodes,1554222908183,this must be a meme video,0.0,0,False,
995,G Whatsup,1554222908186,"Ughh that girl is so annoying its so gross I can’t, i bet she is single",0.0,0,False,
996,Momore Alade,1554222908188,“I’m in mountain lion territory” 😂,0.0,0,False,
997,Ashley Capelli,1554222908190,Pigtail girl makes me hate vegans more and makes me want to eat more meat,0.0,0,False,
998,Audrey Perera,1554222908193,It helps me learn different view while also speaking some of my thoughts from both sides,0.0,0,False,
999,M V.B,1554222908195,Bandana dude is wrong about killing. His basic instinct will kick in before he can think.,0.0,0,False,
1000,Justus Dittemore,1554222909136,7:10 UM MA'AM CAPITALISM IS THE REASON YOU CAN AFFORD TO BE VEGAN AND NOT BE POOR LIKE VENEZUELA,0.0,0,False,
1001,Kiki,1554222909139,I don't eat meat myself but damn idk the vegans just kept on interrupting. Mainly the girl :/ let the other side finish!,1.0,0,False,
1002,Meryem •ハイドラ,1554222909142,I don’t rlly understand why everyone is overreacting bc of that girl lmao,0.0,0,False,
1003,ZayTM,1554222909145,You literally can’t get the same protein from  fucken beans vs a steak annnd that girl is so ill mannered ik she’s a liberal trying to take away the 2nd amendment for sure,0.0,1,False,
1004,Shylah Mary Brook,1554222909147,I think it's great to be vegan but I don't like it when People go over the top because it's just to much but good for them!,1.0,0,False,
1005,Dolan dark,1554222909149,Vegans are all communists,0.0,1,False,
1006,Cortney Arnold,1554222909151,Eating me dose not bother me and I also don’t think it’s a sin they talk about eating meat in the Bible,0.0,0,False,
1007,Aura D.,1554222909153,"Ok, that girl must be most effective vegan antipropaganda creature.",0.0,0,False,
1008,subhology,1554222909155,I got sick eating mangoes once and i think I'll only eat meat from now on,0.0,0,False,
1009,1 - 800 - Zoloft,1554222909157,Aubrey is the worst,0.0,0,False,
1010,WorldWide2017,1554222909159,"To everyone making fun of the girl cause she said capitalism is the problem:
I hate to admit it given that she's so uptight and annoying, but she's got a point. A good chunk of Americans' food is thrown away. We could easily feed our homeless, and with some planning probably begin to end world hunger. Seriously, we've been to the Moon but can't stop people from starving? It's where our priorities lie.",1.0,0,False,
1011,panda berries,1554222909161,The girl is so cringe. She looks malnutritioned.,0.0,0,False,
1012,Gwen Romero,1554222909163,Bruh how often does this gotta be told to y'all...WERE HERE FOR A GOOD TIME NOT A LONG TIME,0.0,0,False,
1013,logan,1554222909165,bro you can literally tell the difference between the vegans and the meat eaters just by the way they dress,0.0,0,False,
1014,Cavan Chong,1554222909167,"""What is a food chain?"" ... somebody failed grade school biology",0.0,0,False,
1015,Honky Monkey,1554222909169,"I have a longer relationship with my goldfish (2 years) than I do with my daughter (8 months). So, obviously, the kid has to go.",0.0,0,False,
1016,blank blank,1554222909171,hahaha im eatin steak right now,0.0,0,False,
1017,scoundrel,1554222909173,The girl is saying capitalism is keeping people from eating healthy but she dosent realize that communism caused 400 million people to starve to death.,0.0,0,False,
1018,Nightcore Natalie,1554222909175,7:35 They're probably living in poverty but okay.,0.0,0,False,
1019,Nightcore Natalie,1554222909177,Sir why would you be raising an animal in the wild?,0.0,0,False,
1020,Brian B,1554222909816,That nasty vegan chick talks like she's trying to chew her own face off.,0.0,0,False,
1021,Twelve K,1554222909818,Hey the dude with glasses was on an episode before wasn't he?,0.0,0,False,
1022,Vincent Nguyen,1554222909820,The vegan girl also looks like a feminist also.,0.0,0,False,
1023,Hannah-Jaimes g,1554222909822,U can tell she vegan straight away,0.0,0,False,
1024,rzenseth •,1554222909824,* watches while eating a hamburger *,0.0,0,False,
1025,Anar84 76,1554222909826,Why are most vegans socialists lol?.,0.0,1,True,
1026,Geopain,1554222909829,vegans make me sick,0.0,0,False,
1027,legokingiscool,1554222909831,Yup first 5 seconds made me click off lmao.,0.0,1,False,
1028,David,1554222909833,why does aubrey look like voldemort,0.0,0,False,
1029,Luis Eduardo,1554222909835,It bothers me how people believe meat is bad,0.0,0,False,
1030,Bahb Da builder,1554222909837,The girl with braids should do some research and get a brain,0.0,0,False,
1031,malia x,1554222909839,that girl is scary,0.0,0,False,
1032,Sorrow Bird,1554222909841,Just b/c Ur vegan dont mean u will live a long life... Just saying,0.0,0,False,
1033,KFCIsReally Bad,1554222909843,"Why would you waste a dead animal? Bruh I would finished that animal's suffering clean. Beside we will die in the near future, so make the most of it!",0.0,0,False,
